@relation 'melanoma-5clases-abcd-100-weka.filters.supervised.instance.StratifiedRemoveFolds-S1-V-N10-F1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.instance.StratifiedRemoveFolds-S1-V-N10-F3'

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x10 numeric
@attribute x13 numeric
@attribute x16 numeric
@attribute x25 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x55 numeric
@attribute x61 numeric
@attribute x64 numeric
@attribute x96 numeric
@attribute TypeMelanoma {1,2,3,4,5}

@data
0.514469,1.394184,230.6196,58.969941,0.314714,0,0.152331,0.008659,0.019909,2.080076,1.853122,2.183795,-0.608572,-0.239823,0.762751,1.088269,0.604685,45.615214,1
0.512521,1.396832,295.71,37.92734,39.623109,1.03617,0.189642,0.014046,0.018924,1.849456,2.726769,3.335503,0.307101,0.121262,0,0.947408,0.65847,55.380642,5
0.735782,1.165804,657.4694,76.832138,91.106622,2.016609,0.176763,0.013291,0.031376,5.993627,14.419322,12.563592,2.0272,2.862268,0,1.749066,0.547786,60.277747,5
0.69895,1.196126,354.813,30.364231,16.297397,8.6125,0.170694,0.012979,0.025214,3.299977,4.649216,5.971265,-0.617105,-0.32013,1.256516,1.370133,0.555298,35.23183,5
0.722172,1.176737,1071.03,29.500868,7.796248,0.002124,0.169918,0.011529,0.020168,2.646307,7.549631,5.385302,-0.764516,1.365617,0,1.427211,0.578955,94.30802,3
0.448018,1.494006,2285.503,48.766756,68.20888,3.476566,0.140456,0.015189,0.026779,6.493012,11.297154,6.571141,1.554819,-0.007958,0.710097,1.04215,0.630341,44.219676,3
0.711689,1.185372,519.3034,72.855643,0.135856,9.997736,0.158453,0.017925,0.019169,4.704424,4.923309,7.826446,-1.826424,-1.495113,1.168481,1.205085,0.579489,57.714181,3
0.299477,1.827334,4544.385,19.100002,16.925287,2.408241,0.155356,0.019503,0.022053,2.238516,1.651428,3.003726,0.197381,0.442232,0.708114,1.320557,0.568077,53.57471,3
0.493707,1.423198,517.0009,58.423605,0.002904,19.339006,0.2081,0.022727,0.015773,1.427341,1.493471,2.845368,-0.624819,-0.597515,0.843636,1.090725,0.61964,73.715051,3
0.630219,1.259662,567.3846,57.966128,1.328338,36.634668,0.185261,0.008752,0.012965,1.860611,2.174039,2.344268,-0.733077,-0.955524,1.126397,1.308224,0.575781,65.251432,3
0.566318,1.328831,1728.321,18.305033,0.409228,57.370466,0.218081,0.031308,0.033871,1.592483,2.121184,6.110781,0.604245,0.731084,0.775131,1.094105,0.636983,86.857445,3
0.753242,1.152213,2213.703,43.806033,33.41486,0.545097,0.138912,0.013269,0.028595,3.073005,7.852696,8.070903,0.193722,0.875672,0.896937,1.205061,0.593932,49.084818,3
0.295306,1.840196,1498.931,37.713322,29.492183,0.003464,0.188982,0.008267,0.017688,1.533327,5.092609,7.347161,-0.379793,0.338513,0,1.498574,0.535672,51.89057,3
0.406881,1.567712,446.8007,67.353556,0.219719,3.874952,0.105715,0.013431,0.031353,13.289672,14.131166,39.31163,-2.831194,-0.927274,1.008396,1.599863,0.532976,52.097885,3
0.554882,1.342454,870.5657,54.280151,47.714176,0.655022,0.090088,0.00871,0.022301,2.716706,23.976793,1.086167,0.290419,2.255797,0,1.000499,0.626995,62.149847,4
0.705117,1.190884,4113.27,47.970971,51.744362,1.690515,0.160255,0.023662,0.041019,4.499984,14.42505,7.185755,0.893445,1.780262,0,1.779074,0.554019,46.804415,4
0.380054,1.6221,3638.53,80.589128,98.546412,0.630631,0.055126,0.010834,0.007585,20.269211,30.025533,19.560951,-2.812723,-5.34622,0,1.079388,0.622284,76.256463,4
0.628422,1.261462,153.5437,52.323974,11.605568,66.801735,0.173296,0.022163,0.012862,1.653625,1.26944,1.743482,0.382304,0.115146,0,1.141547,0.673719,168.77374,4
0.768415,1.140781,1695.834,37.5639,59.363009,0.472873,0.174194,0.008756,0.01873,3.771515,10.770852,7.849303,1.557833,2.333258,0,1.471076,0.616021,80.891089,4
0.759603,1.147379,392.9374,27.384957,0,18.466782,0.214873,0.011854,0.042556,2.312857,2.371783,2.564759,-0.824988,-0.220231,0.681464,1.136771,0.609444,46.798135,2
0.560853,1.33529,1318.879,40.800929,0.272306,0,0.152665,0.008197,0.037929,2.274424,1.528821,1.334432,-0.290436,0.310828,0.746924,1.426137,0.567094,53.01173,2
0.16507,2.461308,8102.161,64.627838,0,0,0.051916,0.005299,0.015738,17.232334,27.228354,59.82752,-1.298142,1.825344,0,1.182255,0.588034,47.696855,2
0.661291,1.229713,5105.172,15.553746,30.798023,3.417286,0.198619,0.012708,0.024528,2.054894,4.629697,4.317954,0.127902,0.076775,0.926926,1.213377,0.588419,48.713262,2
0.696231,1.198459,676.0375,57.094474,0,0.002646,0.095438,0.01173,0.014993,6.90628,3.03066,8.224322,-1.509465,-0.89481,1.06808,1.564542,0.525368,51.546815,2
0.722065,1.176825,609.6373,52.68651,1.510347,0.002007,0.10712,0.012584,0.023981,10.463641,15.762093,5.056293,-2.633785,1.78785,0.785519,1.485748,0.541851,68.900204,2
0.600951,1.289973,174.7435,34.970222,8.205841,0.092721,0.133011,0.010669,0.019313,3.419375,3.380184,4.873172,-0.186703,0.505817,0.654036,1.68465,0.511337,53.883421,2
0.432875,1.519914,176.6026,72.965617,0,0,0.054418,0.010393,0.014165,2.299284,2.29253,2.212966,0.04304,0.368326,1.076014,2.08243,0.45699,78.684858,1
0.624857,1.265056,93.64748,93.741876,0,0,0.060998,0.007866,0.012666,3.111999,2.656198,2.409156,-0.718193,-0.446001,0,2.937926,0.394276,34.117555,1
0.32191,1.762515,3543.85,66.362256,0.061337,0,0.079101,0.007303,0.015447,4.785866,4.002566,4.106285,-1.120102,-0.567029,0.849224,1.403365,0.560287,82.698346,1
0.554565,1.342839,111.6697,48.201561,0.002424,0.06423,0.093937,0.008198,0.016019,3.028216,3.387904,5.783208,-0.002831,0.379287,1.03624,1.245044,0.570594,62.628067,1
0.589025,1.302967,587.0065,51.431901,48.293579,45.586963,0.120106,0.011924,0.014221,4.695569,3.929423,3.652132,1.359102,0.902165,0.716165,1.417948,0.548055,18.585226,1
0.51583,1.392345,93.72498,80.04581,94.60388,0,0.114601,0.011583,0.008867,4.123048,6.298981,7.143952,1.111909,1.437362,0,1.464552,0.6072,49.840479,1
0.556142,1.340933,1557.037,42.114346,42.291071,0,0.053291,0.004981,0.004977,3.954663,4.154693,5.194999,0.82107,0.962318,0,1.220071,0.590226,71.007027,1
0.312718,1.788232,1309.6,65.299021,97.166952,0,0.078279,0.007464,0.016732,2.307733,2.383704,2.654893,0.376006,0.079578,0,1.084281,0.615452,21.347007,1
0.16507,2.461308,8102.161,64.627838,0,0,0.090343,0.005526,0.015727,4.486815,3.456907,3.881252,-1.208591,-0.678232,0,1.182255,0.588034,47.696855,1
0.603651,1.287085,192.3222,50.080929,27.01433,0,0.064851,0.007964,0.021594,2.624078,2.384727,2.94122,0.024645,0.226135,0,0.764133,0.701483,34.403779,1
0.551381,1.34671,107.3789,88.976096,91.681898,0,0.054438,0.006607,0.0054,3.732123,2.849174,2.870132,0.648121,-0.02262,0,1.206458,0.586895,84.213313,1
0.414813,1.552651,507.4223,76.26956,0.412018,0.031694,0.099144,0.009751,0.024765,3.787405,3.316442,3.190277,-0.72709,-0.376331,1.080973,1.359903,0.563844,75.033898,1
0.447571,1.494752,1119.921,41.103012,0.056068,0,0.086886,0.021231,0.019626,2.305973,2.069692,2.299515,-0.398317,0.079908,0.979992,1.85306,0.488012,46.815271,1
0.511192,1.398646,733.3944,57.56512,0.056049,0.300894,0.16369,0.014585,0.02767,2.174739,1.926816,2.334466,-0.504836,-0.19189,1.457747,1.484518,0.531884,55.707221,1
0.424331,1.535139,317.9339,50.561185,0.004746,0.01661,0.135411,0.012481,0.028259,2.224493,2.175495,4.668067,-0.570644,0.043774,1.291086,1.41298,0.544867,17.208905,1
0.679763,1.21289,296.6382,25.154106,77.227873,17.899089,0.102915,0.010502,0.022112,6.8359,5.136356,3.45621,0.324168,0.04296,0,1.291799,0.607344,50.373153,1
0.570761,1.323649,105.1336,84.900441,96.550305,2.789018,0.062315,0.006452,0.008245,16.133037,10.661278,13.33216,2.259861,1.517841,0,0.951677,0.695785,73.891654,1
0.427211,1.529955,1374.215,49.961043,0.08747,0,0.143004,0.010409,0.020592,2.246572,2.058418,2.713836,-0.485097,-0.015416,1.767591,1.85639,0.489148,83.439451,1
0.41664,1.549243,691.5192,25.114457,29.963462,0.296414,0.104215,0.009256,0.016639,2.535507,3.079096,3.406212,0.19028,0.221942,0,0.961051,0.644632,36.015919,1
0.500802,1.413081,480.2029,31.798917,30.063833,4.675904,0.140704,0.008217,0.01523,2.55907,2.918177,3.562307,0.448771,0.204496,0.918736,1.11148,0.604659,41.154657,1
0.452365,1.486811,1294.188,34.46624,45.819806,11.376831,0.109907,0.007172,0.020712,3.581412,3.804888,4.475572,0.793654,0.546199,1.132722,1.74552,0.495282,81.303413,1
0.499396,1.415069,455.0556,75.877557,28.182454,71.619065,0.094421,0.005617,0.01005,4.419724,2.986478,3.178637,1.173146,0.812067,0,1.163437,0.597361,56.672684,1
0.602274,1.288556,18.09878,84.978322,82.27493,0,0.109871,0.011718,0.025717,2.565727,3.846945,4.527481,0.561827,0.755995,0,1.316792,0.559993,26.546535,1
0.46912,1.460018,344.5212,50.524984,0,0,0.097478,0.015776,0.01748,3.037155,2.57257,2.99695,-0.426373,0.320039,0,2.00566,0.468644,18.825982,1
0.576483,1.317063,357.002,43.94094,4.494054,22.743081,0.1404,0.010301,0.026514,2.800842,3.339331,7.050519,0.812569,0.983602,1.025628,1.431242,0.54601,29.972446,1
0.591297,1.30046,126.6793,43.035086,12.484549,22.719407,0.164592,0.006334,0.025128,2.250732,2.536081,3.676653,0.217472,0.323127,1.92033,1.827872,0.489644,77.837381,1
0.484406,1.436797,1563.394,46.424844,24.808767,3.181253,0.109803,0.011557,0.022506,2.826725,3.737497,5.80058,0.182444,0.616839,0,1.777379,0.522582,78.314978,1
0.331121,1.737826,670.3799,32.651971,26.599816,0.005933,0.122397,0.012213,0.01832,3.381211,4.210514,4.799653,0.769322,1.270552,0.570795,1.695123,0.506868,43.863686,1
0.563358,1.332317,386.4265,38.150308,14.689018,0.05345,0.100422,0.007069,0.022906,2.841821,2.742897,3.817952,-0.625896,-0.128123,0.93789,1.600667,0.537003,90.702512,1
0.483825,1.437659,403.9143,39.111968,0.02369,10.389698,0.226835,0.022608,0.0392,2.592436,2.133366,3.782564,-0.537865,0.520894,1.009669,1.504235,0.526916,33.135093,1
0.56456,1.330898,150.0284,61.604621,2.173083,49.777348,0.191721,0.027471,0.024633,1.987191,4.919825,9.498523,0.308632,1.504998,0,1.542451,0.593956,133.854517,1
0.680168,1.212529,4082.024,51.95735,10.153162,0.673502,0.164824,0.007225,0.020457,2.563267,3.366432,5.33699,-0.231572,-0.021845,0,0.852926,0.690055,58.89516,5
0.773671,1.136899,703.9006,44.166411,69.696312,12.891211,0.135469,0.02146,0.029408,7.01629,9.289269,6.480838,0.979115,-1.072473,0,0.844454,0.692893,41.559855,5
0.786623,1.127501,642.0336,16.762677,48.64433,11.048601,0.176334,0.01978,0.047009,3.066352,5.430641,5.682358,0.303435,-0.498389,0,1.053999,0.64726,63.815616,5
